Date,FID,Station,Source,Longitude,Latitude,DEM,Location,GROUND,Chirps,IMERG(mm/hr),IMERG(mm/month),NDVI,Slope
9/1/2011,79,Aamatour-P,Pessl,35.608584,33.643528,861,Mountainous ,26,1.59,0.025,18.00000027,0.4283,13.84935856
9/1/2011,80,Aandaket-P,Pessl,36.305487,34.586902,632,Mountainous ,30.6,11.621,0.073000006,52.56000459,0.2874,5.315374374
9/1/2011,81,Baakline-P,Pessl,35.558134,33.678989,863,Mountainous ,32.8,6.611,0.033,23.75999987,0.411,2.758943558
9/1/2011,82,AinelAbou-P,Pessl,35.762041,33.939228,1139,Mountainous ,53.2,3.124,0.041000001,29.52000082,0.4624,15.13671112
9/1/2011,83,Barouk-P,Pessl,35.673619,33.707145,1066,Mountainous ,87.4,8.868,0.032000002,23.04000109,0.2853,13.81705093
9/1/2011,84,Doures-P,Pessl,36.172569,33.991084,1097,Mountainous ,20.2,0.49,0.039000001,28.08000058,0.1641,1.889176369
9/1/2011,85,Talya-P,Pessl,36.096846,33.936693,1022,Inland ,12.2,1.819,0.039000001,28.08000058,0.3057,1.277312994
9/1/2011,86,AREC,Arec,36.075792,33.924783,995,Inland ,0.7,3.217,0.039000001,28.08000058,0.2892,2.146261215
10/1/2011,1,AIB-A,Airport,35.491204,33.819376,9,Coastal,,29.629,0.020000001,14.88000105,0.1707,1.665556669
10/1/2011,2,Golf-A,Airport,35.49036,33.849339,22,Coastal ,5,29.629,0.020000001,14.88000105,0.115,0.30916065
10/1/2011,5,Arz-A,Airport,36.048886,34.236958,1958,Mountainous ,21.6,22.446,0.065000005,48.36000377,0.2243,16.93077469
10/1/2011,6,DahrBaydar-A,Airport,35.768417,33.805227,1518,Mountainous ,23.9,26.772,0.010000001,7.440000527,0.1982,9.647943497
10/1/2011,7,Abdeh-A,Airport,35.969575,34.509866,23,Coastal ,34.3,42.437,0.032000002,23.80800113,0.4456,9.16505146
10/1/2011,8,Rayak-A,Airport,36.012166,33.849091,931,Inland ,0.2,11.651,0.010000001,7.440000527,0.3047,0
10/1/2011,9,Sour-A,Airport,35.203844,33.270009,11,Coastal ,39.8,9.396,0.008,5.952000283,,3.8650105
10/1/2011,10,Marjayoun-A,Airport,35.588834,33.359753,756,Inland ,6.8,16.865,0.009000001,6.696000405,0.2577,4.443672657
10/1/2011,11,Klaiaat-A,Airport,35.71383,33.972102,1060,Mountainous ,17.6,28.794,0.014,10.41600032,0.4538,2.194945335
10/1/2011,12,Faqra-A,Airport,35.810948,33.984566,1720,Mountainous ,7.4,25.303,0.014,10.41600032,0.4142,5.306231022
10/1/2011,13,Baysour-A,Airport,35.567762,33.76319,790,Inland ,12.8,31.181,0.010000001,7.440000527,0.384,16.53284264
10/1/2011,14,Hermel-A,Airport,36.387494,34.396813,749,Inland ,0,19.039,0.030000001,22.32000089,0.2721,5.743902206
10/1/2011,15,DayrAhmar-A,Airport,36.121718,34.121253,1024,Mountainous  ,0,14.315,0.015000001,11.16000044,0.2258,1.757774115
10/1/2011,16,Qoubayat-A,Airport,36.281504,34.571599,545,Inland ,19.6,32.122,0.032000002,23.80800113,0.3616,4.168784142
10/1/2011,17,Qartaba-A,Airport,35.850844,34.09338,1069,Mountainous ,46.8,31.939,0.022000002,16.3680013,0.4576,22.17501831
10/1/2011,18,SirDenniye-A,Airport,36.029502,34.386584,926,Mountainous ,52.1,34.076,0.027000001,20.08800052,0.6306,7.043820858
10/1/2011,19,Balamand-A,Airport,35.78368,34.364206,331,Coastal ,11.2,30.559,0.023000002,17.11200142,0.4921,6.693412304
10/1/2011,20,KfarChackna-A,Airport,35.864059,34.364264,202,Coastal ,0,36.057,0.023000002,17.11200142,0.4768,6.455430984
10/1/2011,21,Tannourine-A,Airport,35.877848,34.209712,923,Mountainous ,13.4,30.107,0.030000001,22.32000089,0.5499,3.128152847
10/1/2011,22,Kaslik-A,Airport,35.618114,33.983154,26,Coastal ,19,37.689,0.015000001,11.16000044,0.1697,5.152617931
10/1/2011,23,Qoussaibah-A,Airport,35.65046,33.867009,609,Mountainous ,8.4,32.804,0.015000001,11.16000044,0.6582,13.38837147
10/1/2011,24,Hlaliyeh-A,Airport,35.39233,33.56788,98,Coastal ,27,21.423,0.006,4.464000039,0.2737,6.312283993
10/1/2011,25,Jezzine-A,Airport,35.586337,33.54098,963,Mountainous ,12.1,21.393,0.006,4.464000039,0.3589,6.280490398
10/1/2011,26,Saida-A,Airport,35.372871,33.557005,12,Coastal ,2.8,17.942,0.006,4.464000039,0.3058,1.187596679
10/1/2011,28,Qaraoun-A,Airport,35.719238,33.566846,905,Inland ,3.8,14.741,0.012,8.928000078,0.2929,3.581837654
10/1/2011,29,Qasmieh-A,Airport,35.248006,33.234203,67,Coastal ,4,12.005,0.008,5.952000283,0.544,12.50921726
10/1/2011,30,Kfardounin-A,Airport,35.396943,33.240211,523,Inland ,0.6,11.636,0.007,5.208000161,0.296,7.862453461
10/1/2011,31,Barouk-A,Airport,35.673657,33.707066,1059,Mountainous ,,28.88,0.009000001,6.696000405,0.3143,13.81705093
10/1/2011,32,Douris-A,Airport,36.172607,33.991036,1097,Inland ,,6.959,0.013,9.6720002,0.1675,0.372871399
10/1/2011,33,DayrKamar-A,Airport,35.560622,33.696845,803,Mountainous ,0.2,29.929,0.010000001,7.440000527,0.3869,11.36848927
10/1/2011,34,Lebaa-A,Airport,35.453086,33.54841,361,Coastal ,1.2,19.314,0.005,3.720000263,0.3124,4.28670454
10/1/2011,35,Qaa-A,Airport,36.480108,34.341616,663,Inland ,,13.313,0.015000001,11.16000044,0.1871,3.207662462
10/1/2011,36,Meshref-A,Airport,35.467951,33.714283,184,Coastal ,0.2,30.518,0.010000001,7.440000527,0.3884,7.132210255
10/1/2011,37,JbaaChouf-A,Airport,35.628741,33.609966,1167,Mountainous ,,24.398,0.010000001,7.440000527,0.4283,8.838525772
10/1/2011,38,Kfarkouk-A,Airport,35.89143,33.53668,1232,Mountainous ,0,15.7,0.010000001,7.440000527,0.1634,6.859062195
10/1/2011,39,TalAmara-P,Pessl,35.98269444,33.85411111,906,Inland ,2.6,10.71,0.010000001,7.440000527,0.3421,0.721709907
10/1/2011,40,Kfarden-P,Pessl,36.04636111,34.01138889,1087,Inland ,0,8.223,0.011000001,8.184000649,0.2136,0.968804181
10/1/2011,42,Nabatiyeh-P,Pessl,35.485374,33.375914,417,Mountainous ,,13.491,0.006,4.464000039,0.2684,4.856499672
10/1/2011,43,Tyr-P,Pessl,35.20511111,33.27008333,8,Coastal ,37.5,9.396,0.008,5.952000283,0.3643,5.686133385
10/1/2011,44,Lebaa-P,Pessl,35.45352778,33.54827778,361,Coastal ,4.4,19.314,0.005,3.720000263,0.3124,4.28670454
10/1/2011,45,El-Khyem-P,Pessl,35.61322222,33.32725,707,Mountainous ,6.4,14.928,0.012,8.928000078,0.2289,2.749036789
10/1/2011,46,Tarshish-P,Pessl,35.79725,33.87566667,1447,Mountainous ,,25.756,0.014,10.41600032,0.364,3.718541384
10/1/2011,47,Fanar-P,Pessl,35.57397222,33.87986111,191,Coastal ,28.6,25.969,0.018000001,13.39200081,0.2966,12.09990501
10/1/2011,48,Kfarchakhna-P,Pessl,35.865033,34.354867,231,Coastal ,60.7,31.95,0.023000002,17.11200142,0.4245,2.382913589
10/1/2011,49,Abdeh-P,Pessl,35.9695,34.51058333,15,Coastal ,160.8,42.437,0.032000002,23.80800113,0.4456,9.858600616
10/1/2011,50,Rmeich-P,Pessl,35.37411111,33.07625,562,Mountainous ,7,14.586,0.009000001,6.696000405,0.1998,3.986282825
10/1/2011,51,HourTaala-P,Pessl,36.14066667,33.91469444,1148,Inland ,,11.764,0.013,9.6720002,0.1887,2.993621588
10/1/2011,52,Jabouleh-P,Pessl,36.34916667,34.22527778,839,Inland ,0.4,17.193,0.017000001,12.64800069,0.3882,1.86890626
10/1/2011,53,Hermil-P,Pessl,36.406717,34.401533,665,Inland ,6.4,19.039,0.022000002,16.3680013,0.2278,2.8973279
10/1/2011,54,Baskenta-P,Pessl,35.78766667,33.94630556,1331,Mountainous ,,24.009,0.014,10.41600032,0.4487,24.18203354
10/1/2011,55,Mymis-P,Pessl,35.71447222,33.41975,788,Mountainous ,12.8,14.525,0.008,5.952000283,0.3138,8.673959732
10/1/2011,56,Akoura-P,Pessl,35.90422222,34.12141667,1390,Mountainous ,55.4,22.652,0.019000001,14.13600093,0.2885,11.31402588
10/1/2011,57,Mayrouba-P,Pessl,35.770061,34.011829,1265,Mountainous ,,28.519,0.014,10.41600032,0.4493,7.160741806
10/1/2011,58,Ghazir-P,Pessl,35.66319444,34.01898611,321,Coastal ,12.4,34.498,0.015000001,11.16000044,0.4244,7.306718349
10/1/2011,59,Ehden-P,Pessl,35.98599444,34.28816667,1635,Mountainous ,56.2,26.444,0.028000001,20.83200064,0.1963,33.75831223
10/1/2011,60,KfarhataNorth-P,Pessl,35.745521,34.284476,340,Coastal ,22.4,29.272,0.027000001,20.08800052,0.4593,1.164156079
10/1/2011,61,Watahoub-P,Pessl,35.89772222,34.19130556,1335,Mountainous ,78,20.19,0.030000001,22.32000089,0.5152,25.66842842
10/1/2011,62,Sayda-P,Pessl,35.37936111,33.55391667,20,Coastal ,,17.942,0.006,4.464000039,0.3446,0.965743124
10/1/2011,64,Tyr-Derdgheya-P,Pessl,35.37055556,33.28119444,400,Mountainous ,3,12.304,0.007,5.208000161,0.2644,4.061152458
10/1/2011,65,Kaa-P,Pessl,36.48011111,34.34177778,663,Inland ,17.4,13.313,0.015000001,11.16000044,0.1871,3.207662462
10/1/2011,66,Mashghara-P,Pessl,35.65891667,33.52238889,1089,Inland ,14.8,18.596,0.010000001,7.440000527,0.2051,19.77213287
10/1/2011,67,KherbitKanafar-P,Pessl,35.72552778,33.63761111,947,Mountainous ,2.4,13.582,0.007,5.208000161,0.4064,2.87613678
10/1/2011,68,Rashayya-P,Pessl,35.66716944,33.35486111,785,Mountainous ,3.8,15.745,0.012,8.928000078,0.3566,11.6952219
10/1/2011,69,Arsal-P,Pessl,36.42063889,34.17908333,1405,Mountainous ,0.8,13.875,0.024,17.85600016,0.1477,3.57618022
10/1/2011,70,Shheem-P,Pessl,35.48536389,33.6245,588,Mountainous ,,24.306,0.008,5.952000283,0.4706,4.47653389
10/1/2011,71,SyrDonieh-P,Pessl,36.02680556,34.38313889,898,Mountainous ,87.6,31.898,0.027000001,20.08800052,0.5303,14.02089787
10/1/2011,72,Akar-P,Pessl,36.13241667,34.53266667,486,Mountainous ,,31.938,0.029000001,21.57600076,0.3352,10.42184639
10/1/2011,73,Fnaidek-P,Pessl,36.181,34.47730556,1125,Mountainous ,69.8,32.91,0.021000002,15.62400118,0.5272,4.525679588
10/1/2011,75,HawshAmmiq-P,Pessl,35.77580556,33.71947222,877,Inland ,,20.53,0.008,5.952000283,0.2798,2.986889362
10/1/2011,76,Markaba-P,Pessl,35.51522222,33.23258333,728,Mountainous ,26.2,11.114,0.009000001,6.696000405,0.2627,10.2107687
10/1/2011,77,Msheitiyeh-P,Pessl,36.08619444,34.15416667,1427,Mountainous ,1.6,26.148,0.045000002,33.48000133,0.2651,5.709161282
10/1/2011,78,Btedii-P,Pessl,36.12808333,34.10196944,987,Inland ,5.4,14.315,0.015000001,11.16000044,0.1829,0.999720097
10/1/2011,79,Aamatour-P,Pessl,35.608584,33.643528,861,Mountainous ,25,24.398,0.010000001,7.440000527,0.447,13.84935856
10/1/2011,80,Aandaket-P,Pessl,36.305487,34.586902,632,Mountainous ,62.4,28.323,0.033,24.55199987,0.3382,5.315374374
10/1/2011,81,Baakline-P,Pessl,35.558134,33.678989,863,Mountainous ,5.2,29.929,0.010000001,7.440000527,0.4061,2.758943558
10/1/2011,82,AinelAbou-P,Pessl,35.762041,33.939228,1139,Mountainous ,40,24.009,0.014,10.41600032,0.5176,15.13671112
10/1/2011,83,Barouk-P,Pessl,35.673619,33.707145,1066,Mountainous ,10.8,28.88,0.009000001,6.696000405,0.3143,13.81705093
10/1/2011,84,Doures-P,Pessl,36.172569,33.991084,1097,Mountainous ,0,6.959,0.013,9.6720002,0.1675,1.889176369
10/1/2011,85,Talya-P,Pessl,36.096846,33.936693,1022,Inland ,0,11.764,0.011000001,8.184000649,0.3009,1.277312994
10/1/2011,86,AREC,Arec,36.075792,33.924783,995,Inland ,0.9,13.441,0.011000001,8.184000649,0.268,2.146261215
11/1/2011,1,AIB-A,Airport,35.491204,33.819376,9,Coastal,,82.208,0.247000009,177.8400064,0.1785,1.665556669
11/1/2011,2,Golf-A,Airport,35.49036,33.849339,22,Coastal ,196.5,82.208,0.247000009,177.8400064,0.1642,0.30916065
11/1/2011,3,Tripoli-A,Airport,35.836174,34.434226,25,Coastal ,,86.665,0.268000007,192.9600048,0.1732,3.70574069
11/1/2011,4,Zahle-A,Airport,35.90207,33.844602,977,Inland ,112,57.074,0.160000011,115.2000082,0.1998,13.09231949
11/1/2011,5,Arz-A,Airport,36.048886,34.236958,1958,Mountainous ,253.6,70.912,0.349000007,251.280005,0.2811,16.93077469
11/1/2011,6,DahrBaydar-A,Airport,35.768417,33.805227,1518,Mountainous ,85.1,65.317,0.200000003,144.0000021,0.243,9.647943497
11/1/2011,7,Abdeh-A,Airport,35.969575,34.509866,23,Coastal ,180,84.107,0.261000007,187.9200053,0.5174,9.16505146
11/1/2011,8,Rayak-A,Airport,36.012166,33.849091,931,Inland ,65.6,35.332,0.160000011,115.2000082,0.2661,0
11/1/2011,9,Sour-A,Airport,35.203844,33.270009,11,Coastal ,170,40.606,0.193000004,138.9600027,0.2956,3.8650105
11/1/2011,10,Marjayoun-A,Airport,35.588834,33.359753,756,Inland ,141.8,72.43,0.197000012,141.8400085,0.3053,4.443672657
11/1/2011,11,Klaiaat-A,Airport,35.71383,33.972102,1060,Mountainous ,140.5,80.814,0.249000013,179.2800093,0.4559,2.194945335
11/1/2011,12,Faqra-A,Airport,35.810948,33.984566,1720,Mountainous ,1,80.463,0.234000012,168.4800088,0.4389,5.306231022
11/1/2011,13,Baysour-A,Airport,35.567762,33.76319,790,Inland ,161,76.4,0.234000012,168.4800088,0.3882,16.53284264
11/1/2011,14,Hermel-A,Airport,36.387494,34.396813,749,Inland ,0.8,36.4,0.170000002,122.4000013,0.2917,5.743902206
11/1/2011,15,DayrAhmar-A,Airport,36.121718,34.121253,1024,Mountainous  ,41.8,51.63,0.163000003,117.3600018,0.2282,1.757774115
11/1/2011,16,Qoubayat-A,Airport,36.281504,34.571599,545,Inland ,116.8,57.007,0.191000015,137.5200105,0.4499,4.168784142
11/1/2011,17,Qartaba-A,Airport,35.850844,34.09338,1069,Mountainous ,258.8,94.064,0.235000014,169.2000103,0.4755,22.17501831
11/1/2011,18,SirDenniye-A,Airport,36.029502,34.386584,926,Mountainous ,131.1,87.387,0.27700001,199.4400072,0.5114,7.043820858
11/1/2011,19,Balamand-A,Airport,35.78368,34.364206,331,Coastal ,168.1,86.601,0.287,206.6400003,0.5719,6.693412304
11/1/2011,20,KfarChackna-A,Airport,35.864059,34.364264,202,Coastal ,90.1,80.132,0.287,206.6400003,0.57,6.455430984
11/1/2011,21,Tannourine-A,Airport,35.877848,34.209712,923,Mountainous ,131.8,85.416,0.236000016,169.9200118,0.5841,3.128152847
11/1/2011,22,Kaslik-A,Airport,35.618114,33.983154,26,Coastal ,171.6,87.474,0.241000012,173.5200083,0.2008,5.152617931
11/1/2011,23,Qoussaibah-A,Airport,35.65046,33.867009,609,Mountainous ,128.85,81.526,0.241000012,173.5200083,0.6689,13.38837147
11/1/2011,24,Hlaliyeh-A,Airport,35.39233,33.56788,98,Coastal ,291.9,86.951,0.205000013,147.6000094,0.2987,6.312283993
11/1/2011,25,Jezzine-A,Airport,35.586337,33.54098,963,Mountainous ,209.8,86.868,0.204000011,146.880008,0.3974,6.280490398
11/1/2011,26,Saida-A,Airport,35.372871,33.557005,12,Coastal ,98,87.348,0.205000013,147.6000094,0.2789,1.187596679
11/1/2011,28,Qaraoun-A,Airport,35.719238,33.566846,905,Inland ,156.2,60.798,0.162,116.6400003,0.2982,3.581837654
11/1/2011,29,Qasmieh-A,Airport,35.248006,33.234203,67,Coastal ,158,88.952,0.188000008,135.3600061,0.6123,12.50921726
11/1/2011,30,Kfardounin-A,Airport,35.396943,33.240211,523,Inland ,155.8,83.833,0.191000015,137.5200105,0.36,7.862453461
11/1/2011,31,Barouk-A,Airport,35.673657,33.707066,1059,Mountainous ,,74.829,0.201000005,144.7200036,0.3278,13.81705093
11/1/2011,32,Douris-A,Airport,36.172607,33.991036,1097,Inland ,,31.488,0.123000003,88.56000245,0.171,0.372871399
11/1/2011,33,DayrKamar-A,Airport,35.560622,33.696845,803,Mountainous ,117.9,75.986,0.234000012,168.4800088,0.4366,11.36848927
11/1/2011,34,Lebaa-A,Airport,35.453086,33.54841,361,Coastal ,158.2,84.264,0.209000006,150.4800045,0.3486,4.28670454
11/1/2011,35,Qaa-A,Airport,36.480108,34.341616,663,Inland ,,33.695,0.139000013,100.0800097,0.2267,3.207662462
11/1/2011,36,Meshref-A,Airport,35.467951,33.714283,184,Coastal ,125.8,78.747,0.236000016,169.9200118,0.4227,7.132210255
11/1/2011,37,JbaaChouf-A,Airport,35.628741,33.609966,1167,Mountainous ,,73.528,0.18900001,136.0800076,0.4424,8.838525772
11/1/2011,38,Kfarkouk-A,Airport,35.89143,33.53668,1232,Mountainous ,90.1,57.075,0.124000005,89.28000391,0.1766,6.859062195
11/1/2011,39,TalAmara-P,Pessl,35.98269444,33.85411111,906,Inland ,101.2,35.961,0.160000011,115.2000082,0.3074,0.721709907
11/1/2011,40,Kfarden-P,Pessl,36.04636111,34.01138889,1087,Inland ,70.2,41.507,0.148000002,106.5600014,0.2077,0.968804181
11/1/2011,41,HawshelOumara-P,Pessl,35.92063889,33.81538889,887,Inland ,18.4,49.682,0.160000011,115.2000082,0.3279,0.721623838
11/1/2011,42,Nabatiyeh-P,Pessl,35.485374,33.375914,417,Mountainous ,,78.57,0.200000003,144.0000021,0.3189,4.856499672
11/1/2011,43,Tyr-P,Pessl,35.20511111,33.27008333,8,Coastal ,146.1,40.606,0.193000004,138.9600027,0.3879,5.686133385
11/1/2011,44,Lebaa-P,Pessl,35.45352778,33.54827778,361,Coastal ,158.4,84.264,0.209000006,150.4800045,0.3486,4.28670454
11/1/2011,45,El-Khyem-P,Pessl,35.61322222,33.32725,707,Mountainous ,136,74.653,0.170000002,122.4000013,0.268,2.749036789
11/1/2011,46,Tarshish-P,Pessl,35.79725,33.87566667,1447,Mountainous ,,72.845,0.234000012,168.4800088,0.3561,3.718541384
11/1/2011,47,Fanar-P,Pessl,35.57397222,33.87986111,191,Coastal ,192.4,78.973,0.25,180,0.3098,12.09990501
11/1/2011,48,Kfarchakhna-P,Pessl,35.865033,34.354867,231,Coastal ,187.3,82.104,0.287,206.6400003,0.5423,2.382913589
11/1/2011,49,Abdeh-P,Pessl,35.9695,34.51058333,15,Coastal ,202.4,84.107,0.261000007,187.9200053,0.5174,9.858600616
11/1/2011,50,Rmeich-P,Pessl,35.37411111,33.07625,562,Mountainous ,55.6,68.724,0.179000005,128.8800037,0.2208,3.986282825
11/1/2011,51,HourTaala-P,Pessl,36.14066667,33.91469444,1148,Inland ,,37.82,0.123000003,88.56000245,0.2054,2.993621588
11/1/2011,52,Jabouleh-P,Pessl,36.34916667,34.22527778,839,Inland ,16.6,38.947,0.148000002,106.5600014,0.4029,1.86890626
11/1/2011,53,Hermil-P,Pessl,36.406717,34.401533,665,Inland ,38.6,36.4,0.149000004,107.2800028,0.2626,2.8973279
11/1/2011,54,Baskenta-P,Pessl,35.78766667,33.94630556,1331,Mountainous ,,76.862,0.234000012,168.4800088,0.4388,24.18203354
11/1/2011,55,Mymis-P,Pessl,35.71447222,33.41975,788,Mountainous ,148.4,73.728,0.158000007,113.7600052,0.3729,8.673959732
11/1/2011,56,Akoura-P,Pessl,35.90422222,34.12141667,1390,Mountainous ,228.4,79.541,0.197000012,141.8400085,0.5098,11.31402588
11/1/2011,57,Mayrouba-P,Pessl,35.770061,34.011829,1265,Mountainous ,,87.914,0.249000013,179.2800093,0.4918,7.160741806
11/1/2011,58,Ghazir-P,Pessl,35.66319444,34.01898611,321,Coastal ,50.2,105.609,0.241000012,173.5200083,0.4183,7.306718349
11/1/2011,59,Ehden-P,Pessl,35.98599444,34.28816667,1635,Mountainous ,213.4,109.632,0.286000013,205.9200096,0.2491,33.75831223
11/1/2011,60,KfarhataNorth-P,Pessl,35.745521,34.284476,340,Coastal ,225.4,82.464,0.292000026,210.2400184,0.5504,1.164156079
11/1/2011,61,Watahoub-P,Pessl,35.89772222,34.19130556,1335,Mountainous ,9.8,78.055,0.236000016,169.9200118,0.4839,25.66842842
11/1/2011,62,Sayda-P,Pessl,35.37936111,33.55391667,20,Coastal ,,87.348,0.205000013,147.6000094,0.3493,0.965743124
11/1/2011,64,Tyr-Derdgheya-P,Pessl,35.37055556,33.28119444,400,Mountainous ,63.4,86.763,0.191000015,137.5200105,0.3444,4.061152458
11/1/2011,65,Kaa-P,Pessl,36.48011111,34.34177778,663,Inland ,32.4,33.695,0.139000013,100.0800097,0.2267,3.207662462
11/1/2011,66,Mashghara-P,Pessl,35.65891667,33.52238889,1089,Inland ,170.6,84.429,0.181000009,130.3200066,0.237,19.77213287
11/1/2011,67,KherbitKanafar-P,Pessl,35.72552778,33.63761111,947,Mountainous ,81.2,55.548,0.164000005,118.0800033,0.4105,2.87613678
11/1/2011,68,Rashayya-P,Pessl,35.66716944,33.35486111,785,Mountainous ,124.8,71.348,0.170000002,122.4000013,0.3973,11.6952219
11/1/2011,69,Arsal-P,Pessl,36.42063889,34.17908333,1405,Mountainous ,59,39.61,0.116000004,83.52000296,0.1442,3.57618022
11/1/2011,70,Shheem-P,Pessl,35.48536389,33.6245,588,Mountainous ,125.4,85.147,0.217000008,156.2400055,0.5085,4.47653389
11/1/2011,71,SyrDonieh-P,Pessl,36.02680556,34.38313889,898,Mountainous ,230,83.922,0.27700001,199.4400072,0.5741,14.02089787
11/1/2011,72,Akar-P,Pessl,36.13241667,34.53266667,486,Mountainous ,,73.239,0.236000016,169.9200118,0.481,10.42184639
11/1/2011,73,Fnaidek-P,Pessl,36.181,34.47730556,1125,Mountainous ,149.8,66.909,0.216000006,155.520004,0.5416,4.525679588
11/1/2011,74,BarElias-P,Pessl,35.92608333,33.77952778,871,Inland ,0.2,52.154,0.160000011,115.2000082,0.3009,0.483655423
11/1/2011,75,HawshAmmiq-P,Pessl,35.77580556,33.71947222,877,Inland ,,62.28,0.155000001,111.6000009,0.3083,2.986889362
11/1/2011,76,Markaba-P,Pessl,35.51522222,33.23258333,728,Mountainous ,114.6,79.99,0.172000006,123.8400042,0.3024,10.2107687
11/1/2011,77,Msheitiyeh-P,Pessl,36.08619444,34.15416667,1427,Mountainous ,54,73.681,0.227000013,163.4400094,0.2761,5.709161282
11/1/2011,78,Btedii-P,Pessl,36.12808333,34.10196944,987,Inland ,75.2,51.63,0.163000003,117.3600018,0.1576,0.999720097
11/1/2011,79,Aamatour-P,Pessl,35.608584,33.643528,861,Mountainous ,125.8,73.528,0.18900001,136.0800076,0.5015,13.84935856
11/1/2011,80,Aandaket-P,Pessl,36.305487,34.586902,632,Mountainous ,104.4,51.659,0.205000013,147.6000094,0.4228,5.315374374
11/1/2011,81,Baakline-P,Pessl,35.558134,33.678989,863,Mountainous ,57.8,75.986,0.234000012,168.4800088,0.438,2.758943558
11/1/2011,82,AinelAbou-P,Pessl,35.762041,33.939228,1139,Mountainous ,257.6,76.862,0.249000013,179.2800093,0.5576,15.13671112
11/1/2011,83,Barouk-P,Pessl,35.673619,33.707145,1066,Mountainous ,206.2,74.829,0.201000005,144.7200036,0.3278,13.81705093
11/1/2011,84,Doures-P,Pessl,36.172569,33.991084,1097,Mountainous ,62.8,31.488,0.123000003,88.56000245,0.171,1.889176369
11/1/2011,85,Talya-P,Pessl,36.096846,33.936693,1022,Inland ,72.4,37.82,0.148000002,106.5600014,0.2668,1.277312994
11/1/2011,86,AREC,Arec,36.075792,33.924783,995,Inland ,74.6,37.009,0.148000002,106.5600014,0.2478,2.146261215
12/1/2011,1,AIB-A,Airport,35.491204,33.819376,9,Coastal,,78.757,0.121000007,90.02400506,0.2536,1.665556669
12/1/2011,2,Golf-A,Airport,35.49036,33.849339,22,Coastal ,78.8,78.757,0.121000007,90.02400506,0.1804,0.30916065
12/1/2011,3,Tripoli-A,Airport,35.836174,34.434226,25,Coastal ,,93.149,0.213000014,158.4720107,0.1917,3.70574069
12/1/2011,5,Arz-A,Airport,36.048886,34.236958,1958,Mountainous ,104.8,96.179,0.206000015,153.2640113,0.0098,16.93077469
12/1/2011,6,DahrBaydar-A,Airport,35.768417,33.805227,1518,Mountainous ,176,95.6,0.142000005,105.6480035,0.2533,9.647943497
12/1/2011,7,Abdeh-A,Airport,35.969575,34.509866,23,Coastal ,122.1,106.382,0.215000004,159.9600027,0.4853,9.16505146
12/1/2011,8,Rayak-A,Airport,36.012166,33.849091,931,Inland ,87.2,81.394,0.096000001,71.42400062,0.2149,0
12/1/2011,9,Sour-A,Airport,35.203844,33.270009,11,Coastal ,29.4,33.688,0.076000005,56.54400373,0.2956,3.8650105
12/1/2011,10,Marjayoun-A,Airport,35.588834,33.359753,756,Inland ,81.8,123.994,0.072000004,53.56800324,0.3502,4.443672657
12/1/2011,11,Klaiaat-A,Airport,35.71383,33.972102,1060,Mountainous ,114.1,93.044,0.172000006,127.9680043,0.4292,2.194945335
12/1/2011,12,Faqra-A,Airport,35.810948,33.984566,1720,Mountainous ,1.6,97.127,0.162,120.5280004,0.4412,5.306231022
12/1/2011,13,Baysour-A,Airport,35.567762,33.76319,790,Inland ,150.7,90.871,0.118000008,87.79200608,0.3985,16.53284264
12/1/2011,14,Hermel-A,Airport,36.387494,34.396813,749,Inland ,4.6,84.212,0.151000008,112.3440059,0.2836,5.743902206
12/1/2011,15,DayrAhmar-A,Airport,36.121718,34.121253,1024,Mountainous  ,33.8,97.378,0.122000009,90.76800656,0.2822,1.757774115
12/1/2011,16,Qoubayat-A,Airport,36.281504,34.571599,545,Inland ,154.6,89.614,0.164000005,122.0160034,0.4388,4.168784142
12/1/2011,17,Qartaba-A,Airport,35.850844,34.09338,1069,Mountainous ,231.4,114.394,0.159000009,118.2960069,0.4589,22.17501831
12/1/2011,18,SirDenniye-A,Airport,36.029502,34.386584,926,Mountainous ,91.8,112.576,0.207000017,154.0080128,0.4035,7.043820858
12/1/2011,19,Balamand-A,Airport,35.78368,34.364206,331,Coastal ,125.6,98.515,0.206000015,153.2640113,0.5342,6.693412304
12/1/2011,20,KfarChackna-A,Airport,35.864059,34.364264,202,Coastal ,67.5,100.508,0.206000015,153.2640113,0.5813,6.455430984
12/1/2011,21,Tannourine-A,Airport,35.877848,34.209712,923,Mountainous ,183.4,91,0.17400001,129.4560074,0.5443,3.128152847
12/1/2011,22,Kaslik-A,Airport,35.618114,33.983154,26,Coastal ,130.8,99.426,0.138000011,102.6720085,0.1809,5.152617931
12/1/2011,23,Qoussaibah-A,Airport,35.65046,33.867009,609,Mountainous ,136.3,93.112,0.138000011,102.6720085,0.6366,13.38837147
12/1/2011,24,Hlaliyeh-A,Airport,35.39233,33.56788,98,Coastal ,283.7,120.9,0.122000009,90.76800656,0.3515,6.312283993
12/1/2011,25,Jezzine-A,Airport,35.586337,33.54098,963,Mountainous ,169.4,133.088,0.105000004,78.1200031,0.3618,6.280490398
12/1/2011,26,Saida-A,Airport,35.372871,33.557005,12,Coastal ,74.6,111.575,0.122000009,90.76800656,,1.187596679
12/1/2011,28,Qaraoun-A,Airport,35.719238,33.566846,905,Inland ,99.4,111.97,0.079000004,58.77600271,0.2861,3.581837654
